movieId,rec_1_id,rec_1_clean_title,rec_2_id,rec_2_clean_title,rec_3_id,rec_3_clean_title,rec_4_id,rec_4_clean_title,rec_5_id,rec_5_clean_title,rec_6_id,rec_6_clean_title,rec_7_id,rec_7_clean_title,rec_8_id,rec_8_clean_title,rec_9_id,rec_9_clean_title,rec_10_id,rec_10_clean_title
97,97,Hate Haine La 1995,1232,Stalker 1979,4144,In the Mood For Love Fa yeung nin wa 2000,2731,400 Blows The Les quatre cents coups 1959,55442,Persepolis 2007,714,Dead Man 1995,7371,Dogville 2003,1237,Seventh Seal The Sjunde inseglet Det 1957,4235,Amores Perros Loves a Bitch 2000,1178,Paths of Glory 1957
575,575,Little Rascals The 1994,8,Tom and Huck 1995,374,Richie Rich 1994,355,Flintstones The 1994,239,Goofy Movie A 1995,542,Son in Law 1993,2052,Hocus Pocus 1993,267,Major Payne 1995,455,Free Willy 1993,2953,Home Alone 2 Lost in New York 1992
3451,3451,Guess Whos Coming to Dinner 1967,4187,Lilies of the Field 1963,3296,To Sir with Love 1967,3469,Inherit the Wind 1960,4427,Lion in Winter The 1968,1950,In the Heat of the Night 1967,3507,Odd Couple The 1968,1949,Man for All Seasons A 1966,4857,Fiddler on the Roof 1971,3035,Mister Roberts 1955
47629,47629,The Queen 2006,49961,Notes on a Scandal 2006,45210,United 93 2006,48696,Little Children 2006,37741,Capote 2005,64575,Doubt 2008,39292,Good Night and Good Luck 2005,50068,Letters from Iwo Jima 2006,64620,FrostNixon 2008,98154,Lincoln 2012
6662,6662,Pink Panther The 1963,6663,Pink Panther Strikes Again The 1976,8596,Revenge of the Pink Panther 1978,7073,Shot in the Dark A 1964,7706,Animal Crackers 1930,7091,Horse Feathers 1932,7132,Night at the Opera A 1935,1125,Return of the Pink Panther The 1975,3507,Odd Couple The 1968,8228,Maltese Falcon The aka Dangerous Female 1931
3439,3439,Teenage Mutant Ninja Turtles II The Secret of the Ooze 1991,3440,Teenage Mutant Ninja Turtles III 1993,3438,Teenage Mutant Ninja Turtles 1990,546,Super Mario Bros 1993,1702,Flubber 1997,1562,Batman  Robin 1997,4519,Land Before Time The 1988,4980,Bill  Teds Bogus Journey 1991,2052,Hocus Pocus 1993,2953,Home Alone 2 Lost in New York 1992
134368,134368,Spy 2015,103372,Heat The 2013,103810,Red 2 2013,159093,Now You See Me 2 2016,104211,Were the Millers 2013,129354,Focus 2015,130634,Furious 7 2015,138036,The Man from UNCLE 2015,112138,22 Jump Street 2014,97225,Hotel Transylvania 2012
2734,2734,Mosquito Coast The 1986,1124,On Golden Pond 1981,1096,Sophies Choice 1982,2966,Straight Story The 1999,1956,Ordinary People 1980,1959,Out of Africa 1985,1243,Rosencrantz and Guildenstern Are Dead 1990,3098,Natural The 1984,1952,Midnight Cowboy 1969,2973,Crimes and Misdemeanors 1989
123,123,Chungking Express Chung Hing sam lam 1994,1757,Fallen Angels Duo luo tian shi 1995,4144,In the Mood For Love Fa yeung nin wa 2000,27266,2046 2004,7327,Persona 1966,4914,Breathless  bout de souffle 1960,1232,Stalker 1979,5147,Wild Strawberries Smultronstllet 1957,1305,Paris Texas 1984,3741,Badlands 1973
3261,3261,Singles 1992,372,Reality Bites 1994,2248,Say Anything 1989,3210,Fast Times at Ridgemont High 1982,1885,Opposite of Sex The 1998,2145,Pretty in Pink 1986,1060,Swingers 1996,3044,Dead Again 1991,2144,Sixteen Candles 1984,3543,Diner 1982
548,548,Terminal Velocity 1994,489,Made in America 1993,405,Highlander III The Sorcerer aka Highlander The Final Dimension 1994,227,Drop Zone 1994,544,Striking Distance 1993,464,Hard Target 1993,20,Money Train 1995,23,Assassins 1995,338,Virtuosity 1995,540,Sliver 1993
53894,53894,Sicko 2007,71450,Capitalism A Love Story 2009,45928,Who Killed the Electric Car 2006,27846,Corporation The 2003,47999,Jesus Camp 2006,45950,Inconvenient Truth An 2006,8622,Fahrenheit 911 2004,80906,Inside Job 2010,63876,Milk 2008,34072,March of the Penguins Marche de lempereur La 2005
1334,1334,Blob The 1958,2654,Wolf Man The 1941,2287,Them 1954,2660,Thing from Another World The 1951,1924,Plan 9 from Outer Space 1959,2454,Fly The 1958,2363,Godzilla Gojira 1954,2664,Invasion of the Body Snatchers 1956,2662,War of the Worlds The 1953,2867,Fright Night 1985
7154,7154,Mona Lisa Smile 2003,6765,Under the Tuscan Sun 2003,45668,Lake House The 2006,2432,Stepmom 1998,5066,Walk to Remember A 2002,8969,Bridget Jones The Edge of Reason 2004,5957,Two Weeks Notice 2002,5620,Sweet Home Alabama 2002,4992,Kate  Leopold 2001,4823,Serendipity 2001
4247,4247,Joe Dirt 2001,4149,Saving Silverman Evil Woman 2001,42725,Grandmas Boy 2006,3979,Little Nicky 2000,5449,Mr Deeds 2002,33646,Longest Yard The 2005,47518,Accepted 2006,2060,BASEketball 1998,46970,Talladega Nights The Ballad of Ricky Bobby 2006,1753,Half Baked 1998
163645,163645,Hacksaw Ridge 2016,160980,Sully 2016,165551,Lion 2016,170705,Band of Brothers 2001,166643,Hidden Figures 2016,162606,The Accountant 2016,166635,Passengers 2016,115210,Fury 2014,163134,Your Name 2016,192803,Bohemian Rhapsody 2018
46335,46335,Fast and the Furious Tokyo Drift The Fast and the Furious 3 The 2006,67923,Fast  Furious Fast and the Furious 4 The 2009,6383,2 Fast 2 Furious Fast and the Furious 2 The 2003,102716,Fast  Furious 6 Fast and the Furious 6 The 2013,86644,Fast Five Fast and the Furious 5 The 2011,64030,Transporter 3 2008,130634,Furious 7 2015,36519,Transporter 2 2005,56156,Hitman 2007,51077,Ghost Rider 2007
2677,2677,Buena Vista Social Club 1999,2357,Central Station Central do Brasil 1998,1147,When We Were Kings 1996,1189,Thin Blue Line The 1988,1211,Wings of Desire Himmel ber Berlin Der 1987,3083,All About My Mother Todo sobre mi madre 1999,162,Crumb 1994,1537,Shall We Dance Shall We Dansu 1996,994,Big Night 1996,1280,Raise the Red Lantern Da hong deng long gao gao gua 1991
4280,4280,World According to Garp The 1982,4903,In the Bedroom 2001,3543,Diner 1982,4361,Tootsie 1982,3359,Breaking Away 1979,3152,Last Picture Show The 1971,1096,Sophies Choice 1982,1956,Ordinary People 1980,2917,Body Heat 1981,3498,Midnight Express 1978
67197,67197,Knowing 2009,51412,Next 2007,72378,2012 2009,110730,Transcendence 2014,69526,Transformers Revenge of the Fallen 2009,71530,Surrogates 2009,58025,Jumper 2008,51086,Number 23 The 2007,79139,Sorcerers Apprentice The 2010,65682,Underworld Rise of the Lycans 2009
3505,3505,No Way Out 1987,2917,Body Heat 1981,2819,Three Days of the Condor 3 Days of the Condor 1975,3551,Marathon Man 1976,4041,Officer and a Gentleman An 1982,3498,Midnight Express 1978,3360,Hoosiers aka Best Shot 1986,3361,Bull Durham 1988,3508,Outlaw Josey Wales The 1976,3098,Natural The 1984
7669,7669,Pride and Prejudice 1995,40629,Pride  Prejudice 2005,28,Persuasion 1995,88810,Help The 2011,54259,Stardust 2007,81847,Tangled 2010,6942,Love Actually 2003,838,Emma 1996,916,Roman Holiday 1953,81845,Kings Speech The 2010
6993,6993,Hannah and Her Sisters 1986,7983,Broadway Danny Rose 1984,5339,Husbands and Wives 1992,7084,Play It Again Sam 1972,7934,Zelig 1983,2973,Crimes and Misdemeanors 1989,6666,Discreet Charm of the Bourgeoisie The Charme discret de la bourgeoisie Le 1972,7234,Strada La 1954,8154,Dolce Vita La 1960,3814,Love and Death 1975
37727,37727,Flightplan 2005,109578,NonStop 2014,96861,Taken 2 2012,51412,Next 2007,52458,Disturbia 2007,36519,Transporter 2 2005,84601,Unknown 2011,45668,Lake House The 2006,79293,Salt 2010,7347,Secret Window 2004
4844,4844,Bandits 2001,6708,Matchstick Men 2003,3301,Whole Nine Yards The 2000,6565,Seabiscuit 2003,4901,Spy Game 2001,4019,Finding Forrester 2000,5991,Chicago 2002,3317,Wonder Boys 2000,4874,KPAX 2001,5064,The Count of Monte Cristo 2002
1279,1279,Night on Earth 1991,3521,Mystery Train 1989,7460,Coffee and Cigarettes 2003,3925,Stranger Than Paradise 1984,1273,Down by Law 1986,714,Dead Man 1995,34437,Broken Flowers 2005,3328,Ghost Dog The Way of the Samurai 1999,1305,Paris Texas 1984,1232,Stalker 1979
3512,3512,Return to Me 2000,2125,Ever After A Cinderella Story 1998,2724,Runaway Bride 1999,2581,Never Been Kissed 1999,2424,Youve Got Mail 1998,5299,My Big Fat Greek Wedding 2002,3510,Frequency 2000,915,Sabrina 1954,1680,Sliding Doors 1998,911,Charade 1963
2416,2416,Back to School 1986,3040,Meatballs 1979,3591,Mr Mom 1983,2371,Fletch 1985,4214,Revenge of the Nerds 1984,2134,Weird Science 1985,1663,Stripes 1981,2378,Police Academy 1984,2301,History of the World Part I 1981,4623,Major League 1989
1991,1991,Childs Play 1988,1992,Childs Play 2 1990,2315,Bride of Chucky Childs Play 4 1998,1971,Nightmare on Elm Street 4 The Dream Master A 1988,1969,Nightmare on Elm Street 2 Freddys Revenge A 1985,1975,Friday the 13th Part 2 1981,1983,Halloween II 1981,1970,Nightmare on Elm Street 3 Dream Warriors A 1987,3918,Hellbound Hellraiser II 1988,1974,Friday the 13th 1980
7367,7367,Ladykillers The 2004,6957,Bad Santa 2003,4881,Man Who Wasnt There The 2001,8910,I Heart Huckabees 2004,61323,Burn After Reading 2008,41285,Match Point 2005,5945,About Schmidt 2002,6281,Phone Booth 2002,6773,Triplets of Belleville The Les triplettes de Belleville 2003,8529,Terminal The 2004
86190,86190,Hanna 2011,84601,Unknown 2011,79293,Salt 2010,112171,Equalizer The 2014,91535,Bourne Legacy The 2012,111360,Lucy 2014,92420,Chronicle 2012,42738,Underworld Evolution 2006,60072,Wanted 2008,73321,Book of Eli The 2010
59900,59900,You Dont Mess with the Zohan 2008,54004,I Now Pronounce You Chuck and Larry 2007,79134,Grown Ups 2010,111743,A Million Ways to Die in the West 2014,33646,Longest Yard The 2005,102686,Hangover Part III The 2013,85367,Just Go with It 2011,59022,Harold  Kumar Escape from Guantanamo Bay 2008,94677,Dictator The 2012,47518,Accepted 2006
3461,3461,Lord of the Flies 1963,3469,Inherit the Wind 1960,3201,Five Easy Pieces 1970,3545,Cabaret 1972,3095,Grapes of Wrath The 1940,3334,Key Largo 1948,3152,Last Picture Show The 1971,2648,Frankenstein 1931,2664,Invasion of the Body Snatchers 1956,2132,Whos Afraid of Virginia Woolf 1966
4642,4642,Hedwig and the Angry Inch 2000,5617,Secretary 2002,3910,Dancer in the Dark 2000,6773,Triplets of Belleville The Les triplettes de Belleville 2003,3545,Cabaret 1972,4873,Waking Life 2001,4641,Ghost World 2001,5992,Hours The 2002,6620,American Splendor 2003,5225,And Your Mother Too Y tu mam tambin 2001
59387,59387,Fall The 2006,48043,Fountain The 2006,48082,Science of Sleep The La science des rves 2006,52885,Paprika Papurika 2006,79357,Mr Nobody 2009,61240,Let the Right One In Lt den rtte komma in 2008,55908,Man from Earth The 2007,55269,Darjeeling Limited The 2007,4873,Waking Life 2001,55442,Persepolis 2007
3053,3053,Messenger The Story of Joan of Arc The 1999,1339,Dracula Bram Stokers Dracula 1992,3081,Sleepy Hollow 1999,1960,Last Emperor The 1987,4370,AI Artificial Intelligence 2001,3300,Pitch Black 2000,2710,Blair Witch Project The 1999,741,Ghost in the Shell Kkaku kidtai 1995,1645,The Devils Advocate 1997,1408,Last of the Mohicans The 1992
26,26,Othello 1995,41,Richard III 1995,1411,Hamlet 1996,1224,Henry V 1989,497,Much Ado About Nothing 1993,272,Madness of King George The 1994,58,Postman The Postino Il 1994,838,Emma 1996,1059,William Shakespeares Romeo  Juliet 1996,17,Sense and Sensibility 1995
6753,6753,Secondhand Lions 2003,6297,Holes 2003,6565,Seabiscuit 2003,5103,Sandlot The 1993,4857,Fiddler on the Roof 1971,5064,The Count of Monte Cristo 2002,3916,Remember the Titans 2000,8972,National Treasure 2004,4019,Finding Forrester 2000,2398,Miracle on 34th Street 1947
67923,67923,Fast  Furious Fast and the Furious 4 The 2009,170875,The Fate of the Furious 2017,102716,Fast  Furious 6 Fast and the Furious 6 The 2013,46335,Fast and the Furious Tokyo Drift The Fast and the Furious 3 The 2006,86644,Fast Five Fast and the Furious 5 The 2011,130634,Furious 7 2015,6383,2 Fast 2 Furious Fast and the Furious 2 The 2003,64030,Transporter 3 2008,112897,The Expendables 3 2014,61248,Death Race 2008
1305,1305,Paris Texas 1984,6985,Passion of Joan of Arc The Passion de Jeanne dArc La 1928,7327,Persona 1966,2932,Days of Heaven 1978,3925,Stranger Than Paradise 1984,7234,Strada La 1954,7063,Aguirre The Wrath of God Aguirre der Zorn Gottes 1972,6666,Discreet Charm of the Bourgeoisie The Charme discret de la bourgeoisie Le 1972,8154,Dolce Vita La 1960,8477,Jete La 1962
1769,1769,Replacement Killers The 1998,3265,HardBoiled Lat sau san taam 1992,1687,Jackal The 1997,1792,US Marshals 1998,1218,Killer The Die xue shuang xiong 1989,2989,For Your Eyes Only 1981,2278,Ronin 1998,1918,Lethal Weapon 4 1998,4344,Swordfish 2001,2490,Payback 1999
181,181,Mighty Morphin Power Rangers The Movie 1995,1495,Turbo A Power Rangers Movie 1997,3439,Teenage Mutant Ninja Turtles II The Secret of the Ooze 1991,8,Tom and Huck 1995,355,Flintstones The 1994,169,Free Willy 2 The Adventure Home 1995,374,Richie Rich 1994,609,Homeward Bound II Lost in San Francisco 1996,455,Free Willy 1993,3438,Teenage Mutant Ninja Turtles 1990
71464,71464,Serious Man A 2009,106766,Inside Llewyn Davis 2013,96728,Master The 2012,62511,Synecdoche New York 2008,86898,Tree of Life The 2011,55363,Assassination of Jesse James by the Coward Robert Ford The 2007,73344,Prophet A Un Prophte 2009,6440,Barton Fink 1991,162414,Moonlight,89759,Separation A Jodaeiye Nader az Simin 2011
1927,1927,All Quiet on the Western Front 1930,3134,Grand Illusion La grande illusion 1937,1939,Best Years of Our Lives The 1946,3742,Battleship Potemkin 1925,3095,Grapes of Wrath The 1940,1944,From Here to Eternity 1953,3196,Stalag 17 1953,1178,Paths of Glory 1957,3365,Searchers The 1956,3022,General The 1926
2764,2764,Thomas Crown Affair The 1968,3334,Key Largo 1948,3062,Longest Day The 1962,2917,Body Heat 1981,2819,Three Days of the Condor 3 Days of the Condor 1975,2763,Thomas Crown Affair The 1999,933,To Catch a Thief 1955,1950,In the Heat of the Night 1967,3088,Harvey 1950,911,Charade 1963
2279,2279,Urban Legend 1998,2315,Bride of Chucky Childs Play 4 1998,2026,Disturbing Behavior 1998,2107,Halloween H20 20 Years Later Halloween 7 The Revenge of Laurie Strode 1998,6379,Wrong Turn 2003,2338,I Still Know What You Did Last Summer 1998,1762,Deep Rising 1998,1644,I Know What You Did Last Summer 1997,2995,House on Haunted Hill 1999,4744,Jeepers Creepers 2001
694,694,Substitute The 1996,704,Quest The 1996,891,Halloween The Curse of Michael Myers Halloween 6 The Curse of Michael Myers 1995,61,Eye for an Eye 1996,609,Homeward Bound II Lost in San Francisco 1996,76,Screamers 1995,79,Juror The 1996,662,Fear 1996,81,Things to Do in Denver When Youre Dead 1995,836,Chain Reaction 1996
3741,3741,Badlands 1973,2932,Days of Heaven 1978,5105,Dont Look Now 1973,6783,Rules of the Game The La rgle du jeu 1939,4432,Sweet Smell of Success 1957,7063,Aguirre The Wrath of God Aguirre der Zorn Gottes 1972,3093,McCabe  Mrs Miller 1971,7700,Wages of Fear The Salaire de la peur Le 1953,6985,Passion of Joan of Arc The Passion de Jeanne dArc La 1928,7587,Samoura Le Godson The 1967
58293,58293,10000 BC 2008,59103,Forbidden Kingdom The 2008,55995,Beowulf 2007,51412,Next 2007,93363,John Carter 2012,72378,2012 2009,8810,AVP Alien vs Predator 2004,87520,Transformers Dark of the Moon 2011,65682,Underworld Rise of the Lycans 2009,77866,Robin Hood 2010
44694,44694,Volver 2006,8973,Bad Education La mala educacin 2004,5878,Talk to Her Hable con Ella 2002,3083,All About My Mother Todo sobre mi madre 1999,27803,Sea Inside The Mar adentro 2004,3067,Women on the Verge of a Nervous Breakdown Mujeres al borde de un ataque de nervios 1988,4144,In the Mood For Love Fa yeung nin wa 2000,60950,Vicky Cristina Barcelona 2008,71033,Secret in Their Eyes The El secreto de sus ojos 2009,34437,Broken Flowers 2005
6187,6187,Life of David Gale The 2003,52604,Fracture 2007,4874,KPAX 2001,6323,Identity 2003,5014,I Am Sam 2001,3969,Pay It Forward 2000,64716,Seven Pounds 2008,7371,Dogville 2003,8957,Saw 2004,7445,Man on Fire 2004
2312,2312,Children of a Lesser God 1986,1096,Sophies Choice 1982,1956,Ordinary People 1980,3451,Guess Whos Coming to Dinner 1967,1124,On Golden Pond 1981,2352,Big Chill The 1983,2919,Year of Living Dangerously The 1982,2739,Color Purple The 1985,1958,Terms of Endearment 1983,1295,Unbearable Lightness of Being The 1988
71379,71379,Paranormal Activity 2009,90469,Paranormal Activity 3 2011,81417,Paranormal Activity 2 2010,97188,Sinister 2012,110591,Oculus 2013,85788,Insidious 2010,148671,Saw 2003,70159,Orphan 2009,8947,Grudge The 2004,103688,Conjuring The 2013
4,4,Waiting to Exhale 1995,271,Losing Isaiah 1995,122,Boomerang 1992,195,Something to Talk About 1995,46,How to Make an American Quilt 1995,203,To Wong Foo Thanks for Everything Julie Newmar 1995,477,Whats Love Got to Do with It 1993,381,When a Man Loves a Woman 1994,218,Boys on the Side 1995,351,Corrina Corrina 1994
52885,52885,Paprika Papurika 2006,6713,Millennium Actress Sennen joy 2001,8607,Tokyo Godfathers 2003,2810,Perfect Blue 1997,57504,Girl Who Leapt Through Time The Toki o kakeru shjo 2006,26903,Whisper of the Heart Mimi wo sumaseba 1995,27156,Neon Genesis Evangelion The End of Evangelion Shin seiki Evangelion Gekijban AirMagokoro wo kimi ni 1997,104283,Wind Rises The Kaze tachinu 2013,27728,Ghost in the Shell 2 Innocence aka Innocence Inosensu 2004,7099,Nausica of the Valley of the Wind Kaze no tani no Naushika 1984
2122,2122,Children of the Corn 1984,1975,Friday the 13th Part 2 1981,2315,Bride of Chucky Childs Play 4 1998,1971,Nightmare on Elm Street 4 The Dream Master A 1988,1969,Nightmare on Elm Street 2 Freddys Revenge A 1985,2121,Cujo 1983,1983,Halloween II 1981,3708,Firestarter 1984,2513,Pet Sematary 1989,1991,Childs Play 1988
8623,8623,Roxanne 1987,8610,All of Me 1984,6786,Kiss of the Spider Woman 1985,7215,To Have and Have Not 1944,6724,Paper Moon 1973,7132,Night at the Opera A 1935,8207,Day of the Jackal The 1973,7139,In America 2002,6662,Pink Panther The 1963,8228,Maltese Falcon The aka Dangerous Female 1931
3249,3249,Hand That Rocks the Cradle The 1992,490,Malice 1993,3844,Steel Magnolias 1989,2881,Double Jeopardy 1999,1620,Kiss the Girls 1997,1092,Basic Instinct 1992,3798,What Lies Beneath 2000,3101,Fatal Attraction 1987,1678,Joy Luck Club The 1993,1805,Wild Things 1998
4744,4744,Jeepers Creepers 2001,6695,Jeepers Creepers 2 2003,6379,Wrong Turn 2003,88932,Final Destination 5 2011,43679,Final Destination 3 2006,6707,Cabin Fever 2002,101739,Evil Dead 2013,71500,Trick r Treat 2007,59727,Strangers The 2008,44397,Hills Have Eyes The 2006
1194,1194,Cheech and Chongs Up in Smoke 1978,1753,Half Baked 1998,69,Friday 1995,1298,Pink Floyd The Wall 1982,2109,Jerk The 1979,441,Dazed and Confused 1993,2857,Yellow Submarine 1968,1884,Fear and Loathing in Las Vegas 1998,4734,Jay and Silent Bob Strike Back 2001,1125,Return of the Pink Panther The 1975
93363,93363,John Carter 2012,83613,Cowboys  Aliens 2011,78105,Prince of Persia The Sands of Time 2010,90249,Real Steel 2011,104243,Riddick 2013,79139,Sorcerers Apprentice The 2010,91974,Underworld Awakening 2012,79057,Predators 2010,120799,Terminator Genisys 2015,95875,Total Recall 2012
7158,7158,House of Sand and Fog 2003,7139,In America 2002,4903,In the Bedroom 2001,6552,Dirty Pretty Things 2002,7160,Monster 2003,5446,RabbitProof Fence 2002,8645,Maria Full of Grace Maria Llena eres de gracia 2004,6953,21 Grams 2003,8014,Spring Summer Fall Winter and Spring Bom yeoreum gaeul gyeoul geurigo bom 2003,6385,Whale Rider 2002
482,482,Killing Zoe 1994,521,Romeo Is Bleeding 1993,481,Kalifornia 1993,175,Kids 1995,555,True Romance 1993,319,Shallow Grave 1994,198,Strange Days 1995,610,Heavy Metal 1981,288,Natural Born Killers 1994,535,Short Cuts 1993
